"Street/Name","stationcode","Zipcode","Invited","Turnout","Turnout percentage"
"Sporthal de Els","13","7482 VX","1331","720",0.540946656649136
"Basisschool Los Hoes","14","7483 CT","1851","940",0.507833603457591
"Gemeentehuis","15","7481 EB","0","485",Inf
"Gemeentehuis","16","7481 EB","0","579",Inf
"'t Meuken,Isidorushoeve","17","7482 ST","0","135",Inf
"De Trefkoel,Buurse","18","7481 RP","0","123",Inf
"Het Saalmerink","19","7481 EN","97","34",0.350515463917526
"De Wiedenhof","20","7481 CB","97","3",0.0309278350515464
"Stembureau DAS","1","7784 CG","693","419",0.604617604617605
"Stembureau CNS","2","7707 DZ","1183","645",0.545224006762468
"Stembureau De Reestkerk","3","7707 PM","760","498",0.655263157894737
"Stembureau PG Kerk Oud Avereest-Balkbrug","4","7707 AK","1104","420",0.380434782608696
"Stembureau Geref.Ver.gebouw 't Kruispunt","5","7691 BA","1164","759",0.652061855670103
"Stembureau Ver. gebouw De Bo","6","7691 CG","1144","647",0.565559440559441
"Stembureau Dorpshuis De Heujmansbelt","7","7695 TJ","930","534",0.574193548387097
"Stembureau Kantine DKB","8","7782 RA","757","302",0.398943196829591
"Stembureau Dorpshuis De Krim","9","7782 RN","773","387",0.500646830530401
"Stembureau Dedemsvaart - Clubgebouw Korfbal","10","7701 VT","1210","571",0.471900826446281
"Stembureau Kerkelijk Centrum De Fontein","11","7701 JE","1251","429",0.342925659472422
"Stembureau MFC De Baron 16 maart","12","7701 GM","1150","456",0.396521739130435
"Stembureau MFC de Baron 2e zaal","13","7701 GM","1195","467",0.390794979079498
"Stembureau Chr. Geref. Kerk.","14","7701 EA","1157","421",0.363872082973207
"Stembureau Chr. Daltonschool De Groen","15","7701 AT","1127","593",0.526175687666371
"Stembureau Tent bij de Kiefer","16","7701 PZ","1245","736",0.591164658634538
"Stembureau Kantine DVC Dedemsvaart","17","7701 VP","1251","370",0.295763389288569
"Stembureau MFC de Binder 16 maart","18","7783 HA","646","474",0.73374613003096
"Stembureau MFC de Binder 2e zaal","19","7783 HA","1345","508",0.377695167286245
"Stembureau Café Bolte Gramsbergen","20","7783 BX","932","484",0.51931330472103
"Stembureau Wijkcentrum Baalder","21","7772 DP","1099","590",0.536851683348499
"Stembureau Zaal Mulder","22","7772 PB","1060","678",0.639622641509434
"Stembureau Zaal Mulder 2e zaal","23","7772 PB","1031","596",0.57807953443259
"Stembureau Wijkcentrum De Wiekstee","24","7772 LZ","1087","603",0.554737810487581
"Stembureau Sporthal de Beek","25","7772 LX","990","691",0.697979797979798
"Stembureau De Schakel","26","7772 BL","1213","528",0.435284418796373
"Stembureau Sporthal de Meet","27","7772 ZH","1202","478",0.397670549084859
"Stembureau 't Uilenest","28","7771 AC","1052","542",0.515209125475285
"Stembureau Gemeentehuis 16 maart","29","7772 HZ","1208","518",0.428807947019868
"Stembureau De Smidse","30","7771 CV","1192","698",0.585570469798658
"Stembureau Ver. gebouw  de Esch","31","7771 RD","963","655",0.680166147455867
"Stembureau Wijkcentrum Norden-Hazenbos","32","7771 WX","1101","462",0.419618528610354
"Stembureau Marslanden - Restaurant Het Heemse","33","7773 AH","1155","753",0.651948051948052
"Stembureau De Levensbron","34","7773 AA","737","339",0.459972862957938
"Stembureau Tent bij de Schoutenhof","35","7773 CC","1218","760",0.623973727422003
"Stembureau Camping 't Rheezerwold","36","7696 HT","1206","414",0.343283582089552
"Stembureau Ver.gebouw Hoogenweg","37","7793 HP","599","355",0.592654424040067
"Stembureau 't Haarschut Kloosterhaar 16 maart","38","7694 AA","1154","417",0.361351819757366
"Stembureau Hervormd Jeugdgebouw De Rank","39","7775 AT","722","359",0.497229916897507
"Stembureau Ver. geb. a/d Lutteresweg","40","7775 PP","531","252",0.474576271186441
"Stembureau MFC Lutten","41","7775 CA","784","397",0.506377551020408
"Stembureau De Wingerd","42","7692 AE","1154","678",0.587521663778163
"Stembureau Dorpshuis ""De Heugte""  Radewijk","43","7791 RK","504","337",0.668650793650794
"Stembureau Ons Trefpunt Schuinesloot","44","7777 RN","781","425",0.544174135723432
"Stembureau De Horst Sibculo","45","7693 PH","1141","545",0.477651183172656
"Stembureau R.K. kerk H. Alphonsus de Liguori","46","7776 AG","822","430",0.523114355231144
"Stembureau Kantine SC Lutten","47","7776 PA","921","137",0.148751357220413
"Stembureau Jeugdgebouw  Kronkelhonk","48","7776 PL","780","474",0.607692307692308
"Stembureau MFC de Baron 14 maart","1214","7772 TV","0","383",Inf
"Stembureau MFC de Baron 15 maart","1215","7772 TV","0","580",Inf
"Stembureau MFC de Binder 14 maart","1814","7772 TV","0","138",Inf
"Stembureau MFC de Binder 15 maart","1815","7772 TV","0","267",Inf
"Stembureau Gemeentehuis 14 maart","2914","7772 HZ","0","339",Inf
"Stembureau Gemeentehuis 15 maart","2915","7772 HZ","0","536",Inf
"Stembureau 't Haarschut Kloosterhaar 14 maart","3814","7694 AA","0","59",Inf
"Stembureau 't Haarschut Kloosterhaar 15 maart","3815","7694 AA","0","94",Inf
"Huis voor Cultuur & Bestuur","1","7442 MA","1225","811",0.662040816326531
"Gebouw OZO","2","7441 DW","1656","827",0.4993961352657
"Prinses Marijkeschool","3","7441 BH","1540","919",0.596753246753247
"Wijkgebouw de Brake","4","7442 AX","1411","608",0.430900070871722
"Wijkgebouw Blokkendoos","5","7442 TH","1239","603",0.486682808716707
"Wijkgebouw 't Diekhuus","6","7442 ZL","1309","585",0.446906035141329
"Wijkcentrum Groot Lochter","7","7442 JH","1615","861",0.53312693498452
"Basisschool de Meander","8","7442 BM","1146","586",0.511343804537522
"Wijkgebouw Wilhelminawijk","9","7443 XB","1636","768",0.469437652811736
"Het Noaberhuus","10","7447 CM","1996","959",0.480460921843687
"Leerkamer Protestantse Gemeente","11","7447 HM","1914","1106",0.577847439916405
"Dorpshuis Sion","14","7443 RB","1666","868",0.521008403361345
"Sporthal Kruidenwijk","15","7443 HC","2054","838",0.407984420642649
"Dorpshuis 'n Kadiek","16","7688 PW","1112","813",0.731115107913669
"Kulturhus 't Trefpunt","17","7687 AR","955","531",0.556020942408377
"Sporthal De Veldkamp","18","7448 RB","1691","1082",0.639858072146659
"Buurthuis de Leemkamp","19","7447 SP","590","402",0.68135593220339
"Jan Barbierschool","20","7447 RH","687","381",0.554585152838428
"Gebouw Bunga Tandjung","21","7442 LV","1468","586",0.399182561307902
"Kulturhus Kruidenwijk","22","7443 HC","1963","1386",0.706062149770759
"Mobiel Stembureau","23","","0","110",Inf
"Huis voor Cultuur & Bestuur","24","7442 MA","0","451",Inf
"Huis voor Cultuur & Bestuur","25","7442 MA","0","718",Inf
"Leerkamer Protestantse Gemeente","26","7447 HM","0","229",Inf
"Leerkamer Protestantse Gemeente","27","7447 HM","0","390",Inf
"Stadhuis Hengelo","1","7551 EB","1914","1590",0.830721003134796
"Gereformeerde Kerk Morgenster","2","7555 MH","1799","978",0.543635352973874
"Suroyo TV (A)","3","7556 AV","1718","438",0.254947613504075
"Suroyo TV (B)","4","7556 AV","1764","452",0.256235827664399
"Mor Augin kerk","5","7556 MD","1692","449",0.265366430260047
"Wijkcentrum De Hengelose Es (A)","6","7556 LN","1892","917",0.484672304439746
"Wijkcentrum De Hengelose Es (B)","7","7556 LN","2057","808",0.39280505590666
"Fiora Zorg","8","7556 TV","1649","482",0.292298362644027
"Thuiszorgorganisatie Oriant Zorg","9","7556 NP","1784","387",0.216928251121076
"Wijkcentrum De Sterrentuin (A)","10","7557 XX","1760","373",0.211931818181818
"Wijkcentrum De Sterrentuin (B)","11","7557 XX","1705","419",0.24574780058651
"Bibliotheek Hengelo Stad","12","7551 HV","1444","744",0.515235457063712
"Baptistengemeente Hengelo (A)","13","7557 GD","1420","433",0.304929577464789
"Baptistengemeente Hengelo (B)","14","7557 GD","1399","422",0.301644031451036
"Denksportcentrum Hengelo","15","7557 EG","1348","393",0.291543026706231
"Wijkcentrum De Tempel (A)","16","7552 JZ","1418","409",0.288434414668547
"Wijkcentrum De Tempel (B)","17","7552 JZ","1373","404",0.294246176256373
"Kristalkerk (A)","18","7552 HE","1468","810",0.551771117166213
"Kristalkerk (B)","19","7552 HE","1406","728",0.51778093883357
"Remonstrantse Gemeente Twente","20","7552 DA","1763","790",0.448099829835508
"MFA 't Berflo","22","7552 VG","1883","700",0.371747211895911
"Nivoncentrum Hengelo (A)","23","7553 LB","1894","425",0.224392819429778
"Nivoncentrum Hengelo (B)","24","7553 LB","1786","727",0.407054871220605
"ROC van Twente (A)","25","7553 VZ","1615","418",0.258823529411765
"Buurtcentrum 't Lansink (A)","26","7553 BS","1075","515",0.47906976744186
"Buurtcentrum 't Lansink (B)","27","7553 BS","1415","702",0.496113074204947
"Kantine Sportvereniging T.V.O.","29","7554 PV","1060","593",0.559433962264151
"ROC van Twente (B)","30","7553 VZ","1699","460",0.270747498528546
"Gymlokaal Breemarsweg 481 A  (A)","31","7555 KA","1495","641",0.42876254180602
"Gymlokaal Breemarsweg 481 A  (B)","32","7555 KA","1463","692",0.473000683526999
"Gymlokaal Klaas de Rookstraat 61","33","7558 DJ","1527","640",0.419122462344466
"Thaborkerk","35","7558 BA","1564","610",0.39002557544757
"Wijkcentrum Kulturhus Hasselo (A)","36","7558 CP","1615","777",0.481114551083591
"Gymlokaal Cruys Voorberghstraat 105 (A)","37","7558 WV","1712","633",0.369742990654206
"Gymlokaal Cruys Voorberghstraat 105 (B)","38","7558 WV","1675","535",0.319402985074627
"Wijkcentrum Kulturhus Hasselo (B)","39","7558 CP","1517","775",0.510876730388926
"Sportpark Slangenbeek ATC'65","40","7559 PB","2002","663",0.331168831168831
"Wijkcentrum Slangenbeek (A)","41","7559 NM","1949","938",0.481272447408928
"Wijkcentrum Slangenbeek (B)","42","7559 NM","2052","917",0.446881091617934
"Ontmoetingsruimte Bastion","43","7559 HN","2400","895",0.372916666666667
"Stadhuis Hengelo","141","7551 EB","0","641",Inf
"Wijkcentrum De Hengelose Es","142","7556 LN","0","341",Inf
"Wijkcentrum De Sterrentuin","143","7557 XX","0","163",Inf
"Wijkcentrum De Tempel","144","7552 JZ","0","196",Inf
"MFA 't Berflo","145","7552 VG","0","166",Inf
"Buurtcentrum 't Lansink","146","7553 BS","0","340",Inf
"Wijkcentrum Kulturhus Hasselo","147","7558 CP","0","525",Inf
"Wijkcentrum Slangenbeek","148","7559 NM","0","400",Inf
"Stadhuis Hengelo","151","7551 EB","0","1066",Inf
"Wijkcentrum De Hengelose Es","152","7556 LN","0","557",Inf
"Wijkcentrum De Sterrentuin","153","7557 XX","0","243",Inf
"Wijkcentrum De Tempel","154","7552 JZ","0","388",Inf
"MFA 't Berflo","155","7552 VG","0","281",Inf
"Buurtcentrum 't Lansink","156","7553 BS","0","498",Inf
"Wijkcentrum Kulturhus Hasselo","157","7558 CP","0","841",Inf
"Wijkcentrum Slangenbeek","158","7559 NM","0","657",Inf
"Gemeentehuis Hof van Twente 1","1","7471 DK","1376","780",0.566860465116279
"Gemeentehuis Hof van Twente 2","2","7471 DK","1248","447",0.358173076923077
"Zalencentrum De Bebsel","3","7471 CH","1143","407",0.356080489938758
"Kantine Goorse Mixed Hockey Club","4","7471 HX","1277","590",0.462020360219264
"Wijkvoorziening 't Doesgoor","5","7471 HM","1306","490",0.375191424196018
"Villa 70, 't Gijminkhuis","6","7471 KP","1240","519",0.418548387096774
"Kantine sporthal de Mossendam","7","7471 SE","937","581",0.620064034151548
"Kantine vv Twenthe Goor","8","7471 ES","1243","335",0.269509251810137
"Kantine vv GFC Goor","9","7471 SJ","825","192",0.232727272727273
"Grand Café de Kroon","10","7475 BT","1442","985",0.683079056865465
"Sporthal de Haverkamp 1","11","7475 AM","1594","654",0.410288582183187
"Sporthal de Haverkamp 2","12","7475 AM","1487","646",0.434431741761937
"Het Gebouwtje, buurtgebouw Stokkum","13","7475 MV","917","438",0.477644492911668
"Café Spoolder","14","7497 MA","824","331",0.401699029126214
"Gemeenschapscentrum de Pol","15","7497 LD","804","511",0.635572139303483
"Gemeenschapscentrum Esbrook","16","7495 TC","864","384",0.444444444444444
"Gemeenschapscentrum De Marke 1","17","7496 PP","995","508",0.510552763819095
"Gemeenschapscentrum De Marke 2","18","7496 PP","1021","459",0.449559255631734
"Het Noaberhoes","19","7491 AE","1159","409",0.352890422778257
"Stadscentrum Het Parochiehuis","20","7491 AB","1111","730",0.657065706570657
"Sporthal de Reiger 1","21","7491 XS","1215","698",0.574485596707819
"Sporthal de Reiger 2","22","7491 XS","787","454",0.576874205844981
"Sportzaal Raesfelt","23","7491 HK","870","346",0.397701149425287
"Schietvereniging Delden","24","7491 DJ","1033","450",0.435624394966118
"Zalencentrum Beltman","25","7478 BD","1134","523",0.461199294532628
"Cultureel centrum Herberg de Pol","26","7478 AG","986","516",0.523326572008114
"Gemeentehuis Hof van Twente","27","7471 DK","0","300",Inf
"Gemeentehuis Hof van Twente","28","7471 DK","0","549",Inf
"Sporthal de Haverkamp","29","7475 AM","0","206",Inf
"Sporthal de Haverkamp","30","7475 AM","0","323",Inf
"Gemeenschapscentrum de Pol","31","7497 LD","0","35",Inf
"Gemeenschapscentrum de Pol","32","7497 LD","0","117",Inf
"Gemeenschapscentrum De Marke","33","7496 PP","0","76",Inf
"Gemeenschapscentrum De Marke","34","7496 PP","0","136",Inf
"Sporthal de Reiger","35","7491 XS","0","268",Inf
"Sporthal de Reiger","36","7491 XS","0","475",Inf
"Cultureel centrum Herberg de Pol","37","7478 AG","0","105",Inf
"Cultureel centrum Herberg de Pol","38","7478 AG","0","133",Inf
"Mobiel stembureau met beperkte toegang - Verzorgingstehuizen","39","","0","56",Inf
"Stembureau Stadskazerne","1","8261 CA","1587","728",0.45872715816005
"Stembureau De Burgwal","2","8261 EP","1504","537",0.357047872340426
"Stembureau Wijkcentrum Reijersdam","3","8262 CN","1370","615",0.448905109489051
"Stembureau Westerkerk","4","8262 DC","1370","687",0.501459854014599
"Stembureau De Leuke Hanzestad","5","8261 LK","1535","765",0.498371335504886
"Stembureau Stadhuis","6","8261 DD","1567","883",0.563497128270581
"Stembureau Sporthal KHC","7","8265 VC","2393","843",0.352277475971584
"Stembureau De Ommeland","8","8262 WE","1464","727",0.496584699453552
"Stembureau Vakgarage Van Winsum","9","8265 WX","1543","599",0.388204795852236
"Stembureau Kerkelijk Centrum Open Hof","10","8265 BB","2744","1064",0.387755102040816
"Stembureau Eudokiakerk","12","8265 DD","1409","633",0.449254790631654
"Stembureau Sporthal Cellesbroek","13","8265 KA","1352","605",0.447485207100592
"Stembureau De Veenhof","14","8278 BC","644","441",0.684782608695652
"Stembureau IJsclub VZOD Kampen","15","8264 DX","1621","848",0.523133867982727
"Stembureau De Schalmei","16","8265 RG","1201","717",0.597002497918401
"Stembureau Hoornbeeck College","17","8265 TZ","980","782",0.797959183673469
"Stembureau Oosterholthoeve","18","8271 PS","2713","1072",0.395134537412459
"Stembureau Wijkcentrum Het Lokaal","19","8271 TT","1319","691",0.523881728582259
"Stembureau De Bron","20","8271 BB","1371","848",0.618526622902991
"Stembureau De Hoeksteen","21","8271 GB","2573","1744",0.677808006218422
"Stembureau De Herberg","23","8277 AA","1370","982",0.716788321167883
"Stembureau Hervormd Verenigingsgebouw","24","8274 AN","725","505",0.696551724137931
"Stembureau De Kandelaar","25","8275 AH","632","463",0.732594936708861
"Stembureau An de Steege","26","8276 AG","611","462",0.756137479541735
"Stembureau Quintus","27","8261 GC","1391","787",0.565780014378145
"Stembureau Impact","28","8263 AH","1431","547",0.382250174703005
"Stembureau Almere College/ISK","29","8265 HZ","1255","577",0.459760956175299
"Stembureau Bazuinkerk","32","8265 RL","1158","734",0.633851468048359
"Stembureau De Rank","33","8271 JE","1258","662",0.526232114467409
"Stembureau Mobiel stembureau verzorgingshuizen 1","34","","0","119",Inf
"Stembureau Mobiel stembureau verzorgingshuizen 2","35","","0","151",Inf
"Stembureau Stadskazerne","101","8261 CA","0","259",Inf
"Stembureau Stadhuis","106","8261 DD","0","499",Inf
"Stembureau Eudokiakerk","112","8265 DD","0","358",Inf
"Stembureau De Hoeksteen","121","8271 GB","0","484",Inf
"Stembureau Stadskazerne","201","8261 CA","0","371",Inf
"Stembureau Stadhuis","206","8261 DD","0","780",Inf
"Stembureau Eudokiakerk","212","8265 DD","0","495",Inf
"Stembureau De Hoeksteen","221","8271 GB","0","744",Inf
"'t Lossers hoes","701","7581 AG","1721","1295",0.752469494479953
"Drive In Steenfabriek ""de Werklust""","702","7581 PN","0","189",Inf
"Gymzaal de Havezate","703","7581 WB","1768","549",0.31052036199095
"Zwembad Brilmansdennen","704","7581 BB","1591","685",0.430546825895663
"Gymzaal De Vlasakker","705","7582 AT","1743","511",0.293172690763052
"Sporthal De Fakkel","706","7581 CE","2110","1045",0.495260663507109
"Twents Carmel College","707","7581 EX","1749","265",0.151515151515152
"'t Sterrebos","708","7588 RG","824","515",0.625
"Erve Boerrigter","709","7587 AM","1588","781",0.491813602015113
"Erve Boerrigter","710","7587 AM","1329","424",0.319036869826938
"De LosserHof","711","7581 KA","656","148",0.225609756097561
"De Driehoek","712","7586 BL","1465","412",0.28122866894198
"Kulturhus","713","7586 BG","1838","740",0.402611534276387
"Dorpshuis De Glaan","714","7585 PE","421","201",0.477434679334917
"Sporthal De Fakkel","10706","7581 CE","0","537",Inf
"Erve Boerrigter","10709","7587 AM","0","223",Inf
"Kulturhus","10713","7586 BG","0","152",Inf
"Sporthal De Fakkel","20706","7581 CE","0","795",Inf
"Erve Boerrigter","20709","7587 AM","0","385",Inf
"Kulturhus","20713","7586 BG","0","278",Inf
"Maartens-Stede & Oldenhove","30015","7581 XZ","0","25",Inf
"Stadhuis","1","7571 CD","1163","1164",1.00085984522786
"Koninklijke Harmonie St. Joseph","2","7573 GK","1509","568",0.376408217362492
"Dienstencentrum de Walgaarden","3","7571 GA","1343","548",0.408041697691735
"Voetbalvereniging Quick '20","4","7572 AS","1361","705",0.518001469507715
"Koninklijke Muziekvereniging Semper Crescendo","5","7571 CE","1604","398",0.248129675810474
"Schoolgebouw Bentheimerstraat - ingang Molenstraat","6","7573 CW","1474","739",0.501356852103121
"Stationsrestauratie Oldenzaal","7","7573 AV","1546","592",0.382923673997413
"School Breedwijs Zuid-Berghuizen","8","7574 TX","1514","678",0.44782034346103
"Tennisvereniging Zuid-Berghuizen","9","7574 PG","1554","655",0.421492921492922
"Wielervereniging OWC","10","7576 PE","1457","523",0.358956760466712
"Basisschool de Wendakker","11","7576 VR","1284","705",0.549065420560748
"Paviljoen Paal 12","12","7576 AC","1383","734",0.530730296456978
"Hockeyclub Bully","13","7576 WV","1374","473",0.344250363901019
"Sportcafé De Kolk","14","7577 EN","1616","421",0.260519801980198
"Voetbalvereniging De Esch","15","7577 JA","1471","730",0.496261046906866
"Wijkcentrum 't Blikpunt","16","7577 JA","1221","593",0.485667485667486
"Basisschool de Bongerd","17","7577 NR","1256","727",0.578821656050955
